,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
0,2,gad7,7,PCA,SVC,1,0.3870967741935484,0.4864864864864865,18,36,11,46,"[0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0
 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0]",0
1,2,gad7,7,PCA,kNN,1,0.5303030303030303,0.44144144144144143,35,14,33,29,"[1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 1 1
 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1
 0 0 1 0 0 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1]",0
2,2,gad7,7,PCA,RF,1,0.556390977443609,0.46846846846846846,37,15,32,27,"[1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1
 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1
 0 0 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1]",0
3,2,gad7,7,PCA,LR,1,0.3870967741935484,0.4864864864864865,18,36,11,46,"[0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0
 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0]",0
4,2,gad7,7,PCA,XG,1,0.562962962962963,0.46846846846846846,38,14,33,26,"[1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1
 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1
 0 0 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1]",0
5,2,gad7,7,PCA,SVC,2,0.47058823529411764,0.5135135135135135,24,33,14,40,"[1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1
 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0
 0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1]",0
6,2,gad7,7,PCA,kNN,2,0.6715328467153284,0.5945945945945946,46,20,27,18,"[1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1
 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 0
 1 0 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1]",0
7,2,gad7,7,PCA,RF,2,0.5891472868217055,0.5225225225225225,38,20,27,26,"[1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1
 0 0 0 1 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0
 0 0 1 1 0 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1]",0
8,2,gad7,7,PCA,LR,2,0.5378151260504201,0.5045045045045045,32,24,23,32,"[1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1
 0 1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 0 1 0 1 0
 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1]",0
9,2,gad7,7,PCA,XG,2,0.640625,0.5855855855855856,41,24,23,23,"[1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1
 1 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1
 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1]",0
