,timestamp,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,timeseries
10,2021-03-20,2W1EYGWM0,6,10,7,7,13,27,22,28,22,7,19,19,28,7,11,20,11,15,10,11,10,7,16,8,16,2,4,20,7,19,21,0,6,21,14,2,4,13,3,17,16,16,22,18,98,0,9,14,0,1,25,10,15,5,9,2,2,7,13,6,16,5,4,9,10,2,5,8,6,7,4,8,6,3,7,4,1,8,23,16,6,8,8,16,4,14,13,15,21,34,5,21,25,5,27,51,48,25,20,59,35,19,35,25,12,43,44,35,39,22,23,19,"[6, 10, 7, 7, 13, 27, 22, 28, 22, 7, 19, 19, 28, 7, 11, 20, 11, 15, 10, 11, 10, 7, 16, 8, 16, 2, 4, 20, 7, 19, 21, 0, 6, 21, 14, 2, 4, 13, 3, 17, 16, 16, 22, 18, 98, 0, 9, 14, 0, 1, 25, 10, 15, 5, 9, 2, 2, 7, 13, 6, 16, 5, 4, 9, 10, 2, 5, 8, 6, 7, 4, 8, 6, 3, 7, 4, 1, 8, 23, 16, 6, 8, 8, 16, 4, 14, 13, 15, 21, 34, 5, 21, 25, 5, 27, 51, 48, 25, 20, 59, 35, 19, 35, 25, 12, 43, 44, 35, 39, 22, 23, 19]"
11,2021-03-20,LO013DVYO,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,2021-03-20,XYBHSF79P,5,8,1,3,6,3,1,0,6,0,2,1,2,0,2,1,0,2,0,1,6,0,1,2,4,1,0,0,0,0,3,13,0,1,2,3,1,0,1,2,4,5,11,3,4,0,8,6,0,8,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,2,0,0,1,1,3,7,4,2,22,1,20,9,12,4,0,6,0,0,1,2,3,0,0,0,1,1,3,0,0,0,0,0,1,1,3,0,0,3,4,1,3,0,"[5, 8, 1, 3, 6, 3, 1, 0, 6, 0, 2, 1, 2, 0, 2, 1, 0, 2, 0, 1, 6, 0, 1, 2, 4, 1, 0, 0, 0, 0, 3, 13, 0, 1, 2, 3, 1, 0, 1, 2, 4, 5, 11, 3, 4, 0, 8, 6, 0, 8, 0, 0, 2, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 1, 3, 7, 4, 2, 22, 1, 20, 9, 12, 4, 0, 6, 0, 0, 1, 2, 3, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 3, 4, 1, 3, 0]"
13,2021-03-21,P85P0ARF7,5,29,19,34,23,15,15,55,36,23,7,10,5,1,14,22,2,18,11,19,46,5,2,2,8,0,1,6,0,7,14,13,13,4,10,30,22,20,24,39,26,9,29,25,56,87,43,15,5,2,8,13,5,5,29,25,21,11,22,10,7,13,5,57,6,32,13,6,8,18,17,7,21,27,9,13,5,11,11,6,4,9,7,5,21,6,21,8,9,13,19,6,14,10,6,7,8,9,20,6,13,12,3,11,6,13,8,6,1,5,7,13,"[5, 29, 19, 34, 23, 15, 15, 55, 36, 23, 7, 10, 5, 1, 14, 22, 2, 18, 11, 19, 46, 5, 2, 2, 8, 0, 1, 6, 0, 7, 14, 13, 13, 4, 10, 30, 22, 20, 24, 39, 26, 9, 29, 25, 56, 87, 43, 15, 5, 2, 8, 13, 5, 5, 29, 25, 21, 11, 22, 10, 7, 13, 5, 57, 6, 32, 13, 6, 8, 18, 17, 7, 21, 27, 9, 13, 5, 11, 11, 6, 4, 9, 7, 5, 21, 6, 21, 8, 9, 13, 19, 6, 14, 10, 6, 7, 8, 9, 20, 6, 13, 12, 3, 11, 6, 13, 8, 6, 1, 5, 7, 13]"
14,2021-03-21,R7VBKE8O4,5,27,89,112,43,11,112,79,73,30,94,68,77,40,43,40,70,16,61,64,43,16,69,64,5,47,80,61,18,28,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[5, 27, 89, 112, 43, 11, 112, 79, 73, 30, 94, 68, 77, 40, 43, 40, 70, 16, 61, 64, 43, 16, 69, 64, 5, 47, 80, 61, 18, 28, 90, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,2021-03-21,UL2HLP3S2,2,1,3,4,5,3,5,6,7,2,2,2,4,5,17,7,3,3,6,1,8,5,2,0,8,4,14,2,8,3,6,12,9,4,6,5,4,1,2,7,0,4,2,7,5,10,12,5,6,6,1,9,5,7,5,19,8,3,5,0,2,10,2,4,9,10,7,15,19,1,9,4,6,4,4,3,1,1,4,3,2,2,1,11,2,5,1,39,3,2,2,1,12,5,6,8,10,7,8,3,7,2,6,9,1,11,3,0,0,2,1,1,"[2, 1, 3, 4, 5, 3, 5, 6, 7, 2, 2, 2, 4, 5, 17, 7, 3, 3, 6, 1, 8, 5, 2, 0, 8, 4, 14, 2, 8, 3, 6, 12, 9, 4, 6, 5, 4, 1, 2, 7, 0, 4, 2, 7, 5, 10, 12, 5, 6, 6, 1, 9, 5, 7, 5, 19, 8, 3, 5, 0, 2, 10, 2, 4, 9, 10, 7, 15, 19, 1, 9, 4, 6, 4, 4, 3, 1, 1, 4, 3, 2, 2, 1, 11, 2, 5, 1, 39, 3, 2, 2, 1, 12, 5, 6, 8, 10, 7, 8, 3, 7, 2, 6, 9, 1, 11, 3, 0, 0, 2, 1, 1]"
16,2021-03-21,GRYTK1JPH,2,0,5,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,4,0,0,0,0,0,0,1,0,2,1,8,0,0,0,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,2,1,0,3,4,0,0,0,0,0,0,0,0,0,"[2, 0, 5, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 8, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 2, 1, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,2021-03-22,7KBUI5ZGZ,0,4,13,16,12,14,18,29,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 4, 13, 16, 12, 14, 18, 29, 8, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,2021-03-21,ES9H14HA2,2,5,1,4,0,1,2,5,1,2,2,11,4,1,6,4,4,5,1,1,2,5,2,1,2,0,2,6,8,13,1,3,4,4,13,2,6,6,16,0,0,0,1,2,2,8,7,1,1,2,4,7,2,27,3,0,3,1,1,3,0,0,1,4,1,1,1,2,0,1,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"[2, 5, 1, 4, 0, 1, 2, 5, 1, 2, 2, 11, 4, 1, 6, 4, 4, 5, 1, 1, 2, 5, 2, 1, 2, 0, 2, 6, 8, 13, 1, 3, 4, 4, 13, 2, 6, 6, 16, 0, 0, 0, 1, 2, 2, 8, 7, 1, 1, 2, 4, 7, 2, 27, 3, 0, 3, 1, 1, 3, 0, 0, 1, 4, 1, 1, 1, 2, 0, 1, 3, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
19,2021-03-22,KO6MQN4TH,1,7,5,10,7,5,7,4,6,2,2,1,2,2,0,4,2,1,4,5,2,2,2,3,5,6,7,7,8,3,2,2,13,7,6,3,4,2,8,5,4,9,1,6,14,5,3,2,4,4,1,1,10,4,9,9,8,3,27,2,4,4,2,1,7,3,4,4,2,3,5,11,19,6,3,2,11,1,1,7,4,1,4,4,1,7,3,9,1,3,3,4,0,10,2,7,3,1,1,1,6,2,5,6,1,4,1,29,3,9,7,10,"[1, 7, 5, 10, 7, 5, 7, 4, 6, 2, 2, 1, 2, 2, 0, 4, 2, 1, 4, 5, 2, 2, 2, 3, 5, 6, 7, 7, 8, 3, 2, 2, 13, 7, 6, 3, 4, 2, 8, 5, 4, 9, 1, 6, 14, 5, 3, 2, 4, 4, 1, 1, 10, 4, 9, 9, 8, 3, 27, 2, 4, 4, 2, 1, 7, 3, 4, 4, 2, 3, 5, 11, 19, 6, 3, 2, 11, 1, 1, 7, 4, 1, 4, 4, 1, 7, 3, 9, 1, 3, 3, 4, 0, 10, 2, 7, 3, 1, 1, 1, 6, 2, 5, 6, 1, 4, 1, 29, 3, 9, 7, 10]"
